src,dst,relationship
userId_22330,userId_28725,follow
userId_22330,userId_38369,follow
userId_22330,userId_25460,follow
userId_22330,userId_33552,follow
userId_22330,userId_3933,follow
userId_22330,userId_36266,follow
userId_22330,userId_3619,follow
userId_22330,userId_18044,follow
userId_22330,userId_13268,follow
userId_22330,userId_26035,follow
userId_22330,userId_27389,follow
userId_22330,userId_2714,follow
userId_22330,userId_24741,follow
userId_22330,userId_8535,follow
userId_22330,userId_34782,follow
userId_22330,userId_30434,follow
userId_22330,userId_538,follow
userId_22330,userId_2627,follow
userId_22330,userId_14082,follow
userId_22330,userId_30932,follow
userId_22330,userId_7868,follow
userId_22330,userId_31985,follow
userId_22330,userId_9003,follow
userId_22330,userId_14134,follow
userId_22330,userId_3787,follow
userId_22330,userId_39765,follow
userId_22330,userId_18806,follow
userId_22330,userId_30561,follow
userId_22330,userId_17194,follow
userId_22330,userId_3725,follow
userId_22330,userId_24977,follow
userId_22330,userId_32626,follow
userId_22330,userId_12419,follow
userId_22330,userId_36298,follow
userId_22330,userId_3873,follow
userId_22330,userId_8116,follow
userId_22330,userId_15325,follow
userId_22330,userId_27114,follow
userId_22330,userId_20481,follow
userId_22330,userId_20865,follow
userId_22330,userId_4023,follow
userId_22330,userId_28791,follow
userId_22330,userId_2598,follow
userId_22330,userId_3403,follow
userId_22330,userId_38981,follow
userId_22330,userId_3449,follow
userId_22330,userId_7984,follow
userId_22330,userId_25383,follow
userId_22330,userId_7265,follow
userId_22330,userId_10254,follow
userId_22330,userId_10239,follow
userId_22330,userId_31539,follow
userId_22330,userId_5943,follow
userId_22330,userId_23171,follow
userId_22330,userId_31835,follow
userId_22330,userId_17899,follow
userId_22330,userId_5288,follow
userId_22330,userId_20455,follow
userId_22330,userId_34708,follow
userId_22330,userId_34546,follow
userId_22330,userId_34211,follow
userId_22330,userId_9825,follow
userId_22330,userId_18219,follow
userId_22330,userId_35674,follow
userId_22330,userId_11503,follow
userId_22330,userId_5569,follow
userId_22330,userId_35495,follow
userId_22330,userId_38156,follow
userId_22330,userId_8719,follow
userId_22330,userId_26559,follow
userId_22330,userId_5309,follow
userId_22330,userId_12206,follow
userId_22330,userId_37869,follow
userId_22330,userId_37356,follow
userId_22330,userId_11179,follow
userId_22330,userId_21712,follow
userId_22330,userId_3264,follow
userId_22330,userId_7985,follow
userId_22330,userId_11738,follow
userId_22330,userId_36049,follow
userId_22330,userId_37337,follow
userId_22330,userId_21479,follow
userId_22330,userId_26428,follow
userId_22330,userId_37475,follow
userId_22330,userId_9288,follow
userId_22330,userId_6854,follow
userId_22330,userId_22302,follow
userId_22330,userId_11393,follow
userId_22330,userId_18300,follow
userId_22330,userId_1425,follow
userId_22330,userId_12741,follow
userId_22330,userId_15879,follow
userId_22330,userId_5224,follow
userId_22330,userId_19042,follow
userId_22330,userId_34531,follow
userId_22330,userId_36189,follow
userId_22330,userId_29130,follow
userId_22330,userId_23224,follow
userId_22330,userId_17132,follow
userId_22330,userId_29254,follow
userId_22330,userId_16271,follow
userId_22330,userId_17059,follow
userId_22330,userId_38529,follow
userId_22330,userId_15387,follow
userId_22330,userId_18262,follow
userId_22330,userId_10470,follow
userId_22330,userId_12357,follow
userId_22330,userId_25371,follow
userId_22330,userId_4900,follow
userId_22330,userId_21194,follow
userId_22330,userId_20556,follow
userId_22330,userId_35030,follow
userId_22330,userId_6893,follow
userId_22330,userId_3303,follow
userId_22330,userId_15347,follow
userId_22330,userId_4600,follow
userId_22330,userId_29729,follow
userId_22330,userId_16373,follow
userId_22330,userId_38305,follow
userId_22330,userId_8981,follow
userId_22330,userId_12616,follow
userId_22330,userId_19952,follow
userId_22330,userId_354,follow
userId_22330,userId_13379,follow
userId_22330,userId_7545,follow
userId_22330,userId_31751,follow
userId_22330,userId_4769,follow
userId_22330,userId_24749,follow
userId_22330,userId_11466,follow
userId_22330,userId_37483,follow
userId_22330,userId_3896,follow
userId_22330,userId_31024,follow
userId_22330,userId_22106,follow
userId_22330,userId_6391,follow
userId_22330,userId_39105,follow
userId_22330,userId_39525,follow
userId_22330,userId_3062,follow
userId_22330,userId_39051,follow
userId_22330,userId_38280,follow
userId_22330,userId_23984,follow
userId_22330,userId_19282,follow
userId_22330,userId_3600,follow
userId_22330,userId_22520,follow
userId_22330,userId_8614,follow
userId_22330,userId_27313,follow
userId_22330,userId_19320,follow
userId_22330,userId_17779,follow
userId_22330,userId_3115,follow
userId_22330,userId_20894,follow
userId_22330,userId_26026,follow
userId_22330,userId_8151,follow
userId_22330,userId_12867,follow
userId_22330,userId_4056,follow
userId_22330,userId_19997,follow
userId_22330,userId_23154,follow
userId_22330,userId_39556,follow
userId_22330,userId_26687,follow
userId_22330,userId_13147,follow
userId_22330,userId_22858,follow
userId_22330,userId_37041,follow
userId_22330,userId_38213,follow
userId_22330,userId_1824,follow
userId_22330,userId_33118,follow
userId_22330,userId_20397,follow
userId_22330,userId_17259,follow
userId_22330,userId_11800,follow
userId_22330,userId_6627,follow
userId_22330,userId_22070,follow
userId_22330,userId_39346,follow
userId_22330,userId_20191,follow
userId_22330,userId_93,follow
userId_22330,userId_4528,follow
userId_22330,userId_28606,follow
userId_22330,userId_37711,follow
userId_22330,userId_23162,follow
userId_22330,userId_27227,follow
userId_22330,userId_25440,follow
userId_22330,userId_31407,follow
userId_22330,userId_26061,follow
userId_22330,userId_20658,follow
userId_22330,userId_21407,follow
userId_22330,userId_35398,follow
userId_22330,userId_23778,follow
userId_22330,userId_13912,follow
userId_22330,userId_19079,follow
userId_22330,userId_9086,follow
userId_22330,userId_26321,follow
userId_22330,userId_161,follow
userId_22330,userId_34533,follow
userId_22330,userId_3370,follow
userId_22330,userId_27137,follow
userId_22330,userId_21052,follow
userId_22330,userId_33938,follow
userId_22330,userId_3722,follow
userId_22330,userId_37499,follow
userId_22330,userId_12219,follow
userId_22330,userId_39686,follow
userId_22330,userId_3904,follow
userId_22330,userId_933,follow
userId_22330,userId_28520,follow
userId_22330,userId_39170,follow
userId_22330,userId_25543,follow
userId_22330,userId_16499,follow
userId_22330,userId_3107,follow
userId_22330,userId_39254,follow
userId_22330,userId_8626,follow
userId_22330,userId_14040,follow
userId_22330,userId_17253,follow
userId_22330,userId_1687,follow
userId_22330,userId_13060,follow
userId_22330,userId_32576,follow
userId_22330,userId_20419,follow
userId_22330,userId_39181,follow
userId_22330,userId_29107,follow
userId_22330,userId_31615,follow
userId_22330,userId_15131,follow
userId_22330,userId_16130,follow
userId_22330,userId_23146,follow
userId_22330,userId_12674,follow
userId_22330,userId_25394,follow
userId_22330,userId_5867,follow
userId_22330,userId_37739,follow
userId_22330,userId_6490,follow
userId_22330,userId_27361,follow
userId_22330,userId_7865,follow
userId_22330,userId_5316,follow
userId_22330,userId_27256,follow
userId_22330,userId_13722,follow
userId_22330,userId_30679,follow
userId_22330,userId_4829,follow
userId_22330,userId_18005,follow
userId_22330,userId_11636,follow
userId_22330,userId_18051,follow
userId_22330,userId_24606,follow
userId_22330,userId_8827,follow
userId_22330,userId_34600,follow
userId_22330,userId_24206,follow
userId_22330,userId_19160,follow
userId_22330,userId_7521,follow
userId_22330,userId_12487,follow
userId_22330,userId_13648,follow
userId_22330,userId_24952,follow
userId_22330,userId_3769,follow
userId_22330,userId_19196,follow
userId_22330,userId_23514,follow
userId_22330,userId_19545,follow
userId_22330,userId_37549,follow
userId_22330,userId_85,follow
userId_22330,userId_18231,follow
userId_22330,userId_26295,follow
userId_22330,userId_14075,follow
userId_22330,userId_31631,follow
userId_22330,userId_6672,follow
userId_22330,userId_28736,follow
userId_22330,userId_39193,follow
userId_22330,userId_23104,follow
userId_22330,userId_17597,follow
userId_22330,userId_31913,follow
userId_22330,userId_20118,follow
userId_22330,userId_17502,follow
userId_22330,userId_9380,follow
userId_22330,userId_16510,follow
userId_22330,userId_33635,follow
userId_22330,userId_17179,follow
userId_22330,userId_27187,follow
userId_22330,userId_37383,follow
userId_22330,userId_37821,follow
userId_22330,userId_7203,follow
userId_22330,userId_14935,follow
userId_22330,userId_36194,follow
userId_22330,userId_19459,follow
userId_22330,userId_18511,follow
userId_22330,userId_31014,follow
userId_22330,userId_2624,follow
userId_22330,userId_11693,follow
userId_22330,userId_35138,follow
userId_22330,userId_4775,follow
userId_22330,userId_14636,follow
userId_22330,userId_11338,follow
userId_22330,userId_9293,follow
userId_22330,userId_12256,follow
userId_22330,userId_36809,follow
userId_22330,userId_1690,follow
userId_22330,userId_35236,follow
userId_22330,userId_24890,follow
userId_22330,userId_13415,follow
userId_22330,userId_31670,follow
userId_22330,userId_13440,follow
userId_22330,userId_20412,follow
userId_22330,userId_3519,follow
userId_22330,userId_29975,follow
userId_22330,userId_23472,follow
userId_22330,userId_7832,follow
userId_22330,userId_23572,follow
userId_22330,userId_22812,follow
userId_22330,userId_19569,follow
userId_22330,userId_22327,follow
userId_22330,userId_12358,follow
userId_22330,userId_33877,follow
userId_22330,userId_3610,follow
userId_22330,userId_22513,follow
userId_22330,userId_3867,follow
userId_22330,userId_23482,follow
userId_22330,userId_15188,follow
userId_22330,userId_12031,follow
userId_22330,userId_16496,follow
userId_22330,userId_9043,follow
userId_22330,userId_18642,follow
userId_22330,userId_8207,follow
userId_22330,userId_35814,follow
userId_22330,userId_35516,follow
userId_22330,userId_21634,follow
userId_22330,userId_21464,follow
userId_22330,userId_32263,follow
userId_22330,userId_27941,follow
userId_22330,userId_20230,follow
userId_22330,userId_21015,follow
userId_22330,userId_29484,follow
userId_22330,userId_13584,follow
userId_22330,userId_26384,follow
userId_22330,userId_28177,follow
userId_22330,userId_14420,follow
userId_22330,userId_26655,follow
userId_22330,userId_26177,follow
userId_22330,userId_33124,follow
userId_22330,userId_35734,follow
userId_22330,userId_25979,follow
userId_22330,userId_34069,follow
userId_22330,userId_8504,follow
userId_22330,userId_3006,follow
userId_22330,userId_26982,follow
userId_22330,userId_34269,follow
userId_22330,userId_31481,follow
userId_22330,userId_2768,follow
userId_22330,userId_19587,follow
userId_22330,userId_28564,follow
userId_22330,userId_14728,follow
userId_22330,userId_22713,follow
userId_22330,userId_30342,follow
userId_22330,userId_14698,follow
userId_22330,userId_36450,follow
userId_22330,userId_26865,follow
userId_22330,userId_39693,follow
userId_22330,userId_6051,follow
userId_22330,userId_15604,follow
userId_22330,userId_8356,follow
userId_22330,userId_26737,follow
userId_22330,userId_4432,follow
userId_22330,userId_7145,follow
userId_22330,userId_4708,follow
userId_22330,userId_38032,follow
userId_22330,userId_36530,follow
userId_22330,userId_27515,follow
userId_22330,userId_32059,follow
userId_22330,userId_9047,follow
userId_22330,userId_7600,follow
userId_22330,userId_19387,follow
userId_22330,userId_27238,follow
userId_22330,userId_15782,follow
userId_22330,userId_25457,follow
userId_22330,userId_15951,follow
userId_22330,userId_9974,follow
userId_22330,userId_22144,follow
userId_22330,userId_6648,follow
userId_22330,userId_8202,follow
userId_22330,userId_22629,follow
userId_22330,userId_28571,follow
userId_22330,userId_33433,follow
userId_22330,userId_7768,follow
userId_22330,userId_12991,follow
userId_22330,userId_11138,follow
userId_22330,userId_7352,follow
userId_22330,userId_32080,follow
userId_22330,userId_31496,follow
userId_22330,userId_21753,follow
userId_22330,userId_16542,follow
userId_22330,userId_24791,follow
userId_22330,userId_3563,follow
userId_22330,userId_7905,follow
userId_22330,userId_26272,follow
userId_22330,userId_30243,follow
userId_22330,userId_34732,follow
userId_22330,userId_32157,follow
userId_22330,userId_34466,follow
userId_22330,userId_16030,follow
userId_22330,userId_32321,follow
userId_22330,userId_26509,follow
userId_22330,userId_16186,follow
userId_22330,userId_37500,follow
userId_22330,userId_25389,follow
userId_22330,userId_9965,follow
userId_22330,userId_33777,follow
userId_22330,userId_12461,follow
userId_22330,userId_9818,follow
userId_22330,userId_27141,follow
userId_22330,userId_25621,follow
userId_22330,userId_15532,follow
userId_22330,userId_14758,follow
userId_22330,userId_35747,follow
userId_22330,userId_26589,follow
userId_22330,userId_24460,follow
userId_22330,userId_10589,follow
userId_22330,userId_25964,follow
userId_22330,userId_30053,follow
userId_22330,userId_15239,follow
userId_22330,userId_31178,follow
userId_22330,userId_2229,follow
userId_22330,userId_23193,follow
userId_22330,userId_26544,follow
userId_22330,userId_5493,follow
userId_22330,userId_37703,follow
userId_22330,userId_2361,follow
userId_22330,userId_18419,follow
userId_22330,userId_38469,follow
userId_22330,userId_4612,follow
userId_22330,userId_37132,follow
userId_22330,userId_17688,follow
userId_22330,userId_20358,follow
userId_22330,userId_1703,follow
userId_22330,userId_30929,follow
userId_22330,userId_2813,follow
userId_22330,userId_22577,follow
userId_22330,userId_21297,follow
userId_22330,userId_27887,follow
userId_22330,userId_36128,follow
userId_22330,userId_30892,follow
userId_22330,userId_34364,follow
userId_22330,userId_32910,follow
userId_22330,userId_33074,follow
userId_22330,userId_39656,follow
userId_22330,userId_36576,follow
userId_22330,userId_35161,follow
userId_22330,userId_38063,follow
userId_22330,userId_12174,follow
userId_22330,userId_39026,follow
userId_22330,userId_37708,follow
userId_22330,userId_28847,follow
userId_22330,userId_38249,follow
userId_22330,userId_16505,follow
userId_22330,userId_32969,follow
userId_22330,userId_24281,follow
userId_22330,userId_23606,follow
